damage_id,iso3,country,gid_1,oblast,rayon,type_of_infrastructure,if_other_what,date_of_event,source_name,source_date,source_link,additional_sources,extent_of_damage,_internal_filter_date,_weights,access_subindicator,pcode
D28154,UKR,Ukraine,['UKR.2_1'],Chernihivska,Chernihivskyi,"Cultural facilities (museum, theater etc.)",,2026-02-02,Suspilne,2026-02-02,https://suspilne.media/chernihiv/1229479-rosijski-vijska-bezpilotnikom-tipu-molnia-atakuvali-miskij-budinok-kulturi-u-prikordonnij-semenivci/,,Partially damaged,2026-02-02,0.7,['7.2'],UA74
D28155,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,"Cultural facilities (museum, theater etc.)",,2026-02-03,Hromadske radio,2026-02-03,https://hromadske.radio/news/2026/02/03/rosiyskyy-obstril-poshkodyv-zal-slavy-natsionalnoho-muzeiu-istorii-ukrainy-u-druhiy-svitoviy-viyni-foto,,Partially damaged,2026-02-03,0.7,['7.2'],UA80
D28156,UKR,Ukraine,['UKR.8_1'],Kharkivska,Kharkivskyi,Heating and water facility,,2026-02-03,Hromadske radio,2026-02-03,https://hromadske.radio/news/2026/02/03/u-kharkovi-rosiiany-poshkodyly-tets-5-ta-dvi-pidstantsii-mayzhe-tysiacha-ob-iektiv-zalyshylas-bez-opalennia,,Partially damaged,2026-02-03,0.7,['7.2'],UA63
D28157,UKR,Ukraine,['UKR.8_1'],Kharkivska,Kharkivskyi,Electricity supply system,,2026-02-03,Hromadske radio,2026-02-03,https://hromadske.radio/news/2026/02/03/u-kharkovi-rosiiany-poshkodyly-tets-5-ta-dvi-pidstantsii-mayzhe-tysiacha-ob-iektiv-zalyshylas-bez-opalennia,,Partially damaged,2026-02-03,0.7,['7.2'],UA63
D28158,UKR,Ukraine,['UKR.8_1'],Kharkivska,Kharkivskyi,Electricity supply system,,2026-02-03,Hromadske radio,2026-02-03,https://hromadske.radio/news/2026/02/03/u-kharkovi-rosiiany-poshkodyly-tets-5-ta-dvi-pidstantsii-mayzhe-tysiacha-ob-iektiv-zalyshylas-bez-opalennia,,Partially damaged,2026-02-03,0.7,['7.2'],UA63
D28159,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,"Education facility (school, etc.)",,2026-02-03,Hromadske radio,2026-02-03,https://hromadske.radio/news/2026/02/03/nichna-rosiyska-ataka-na-kyiv-pid-prytsilom-buly-kilka-rayoniv-mista-ie-postrazhdali,,Partially damaged,2026-02-03,0.7,['7.2'],UA80
D28160,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Government facilities,,2026-02-03,Hromadske radio,2026-02-03,https://hromadske.radio/news/2026/02/03/nichna-rosiyska-ataka-na-kyiv-pid-prytsilom-buly-kilka-rayoniv-mista-ie-postrazhdali,,Partially damaged,2026-02-03,0.7,['7.2'],UA80
D28161,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Warehouse,,2026-02-03,Hromadske radio,2026-02-03,https://hromadske.radio/news/2026/02/03/nichna-rosiyska-ataka-na-kyiv-pid-prytsilom-buly-kilka-rayoniv-mista-ie-postrazhdali,,Partially damaged,2026-02-03,0.7,['7.2'],UA80
D28162,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Fuel depot,,2026-02-03,Hromadske radio,2026-02-03,https://hromadske.radio/news/2026/02/03/nichna-rosiyska-ataka-na-kyiv-pid-prytsilom-buly-kilka-rayoniv-mista-ie-postrazhdali,,Partially damaged,2026-02-03,0.7,['7.2'],UA80
D28163,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Electricity supply system,,2026-02-03,Hromadske radio,2026-02-03,https://hromadske.radio/news/2026/02/03/nichna-rosiyska-ataka-na-kyiv-pid-prytsilom-buly-kilka-rayoniv-mista-ie-postrazhdali,,Partially damaged,2026-02-03,0.7,['7.2'],UA80
D28164,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Road / Highway,,2026-02-03,Hromadske radio,2026-02-03,https://hromadske.radio/news/2026/02/03/nichna-rosiyska-ataka-na-kyiv-pid-prytsilom-buly-kilka-rayoniv-mista-ie-postrazhdali,,Partially damaged,2026-02-03,0.7,['9.2'],UA80
D28165,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Dniprovskyi,Other,IDPs dormitory,2026-02-03,UNN,2026-02-03,https://unn.ua/en/news/russian-strike-on-dnipropetrovsk-region-on-february-3-infrastructure-and-residential-buildings-damaged,https://suspilne.media/dnipro/1230057-so-vidbuvaetsa-na-miscah-udariv-rf-po-dnipru-ta-so-pro-ataku-rozpovili-miscevi-ziteli/,Partially damaged,2026-02-03,0.7,['7.2'],UA12
D28166,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Industrial/Business/Enterprise facilities,,2026-02-03,UNN,2026-02-03,https://unn.ua/en/news/russian-strike-on-dnipropetrovsk-region-on-february-3-infrastructure-and-residential-buildings-damaged,,Partially damaged,2026-02-03,0.7,['7.2'],UA12
D28167,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Heating and water facility,,2026-02-03,UNN,2026-02-03,https://unn.ua/en/news/darnytsia-chp-suffered-severe-damage-shmyhal-on-the-consequences-of-russias-night-attack-on-kyiv,https://hromadske.radio/news/2026/02/05/klychko-skazav-skilky-chasu-potribno-na-vidnovlennia-zruynovanoi-rosiianamy-darnytskoi-tets,Destroyed,2026-02-03,0.7,['7.2'],UA80
D28168,UKR,Ukraine,['UKR.21_1'],Sumska,Konotopskyi,"Education facility (school, etc.)",,2026-02-03,RBC,2026-02-03,https://newsukraine.rbc.ua/news/kyiv-kharkiv-and-dnipro-hit-in-coordinated-1770075134.html,,Partially damaged,2026-02-03,0.7,['7.2'],UA59
D28169,UKR,Ukraine,['UKR.8_1'],Kharkivska,Kharkivskyi,Industrial/Business/Enterprise facilities,,2026-02-03,BBC,2026-02-03,https://www.bbc.com/ukrainian/articles/ce9ylg00115o,,Partially damaged,2026-02-03,0.7,['7.2'],UA63
D28170,UKR,Ukraine,['UKR.8_1'],Kharkivska,Lozivskyi,Electricity supply system,,2026-02-03,DW,2026-02-03,https://www.dw.com/uk/nicna-ataka-rf-po-8-oblastah-e-rujnuvanna-ta-postrazdali/a-75778334,,Partially damaged,2026-02-03,0.7,['7.2'],UA63
D28171,UKR,Ukraine,['UKR.26_1'],Zaporizka,Zaporizkyi,Industrial/Business/Enterprise facilities,,2026-02-03,DW,2026-02-03,https://www.dw.com/uk/rf-vdarila-po-zaporizzu-i-harkovu-vbito-dvoh-pidlitkiv/a-75790389,,Partially damaged,2026-02-03,0.7,['7.2'],UA23
D28172,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,Government facilities,,2026-02-03,Suspilne,2026-02-03,https://suspilne.media/dnipro/1230015-masovana-ataka-rf-na-region-vidklucenna-svitla-golovni-novini-dnipra-ta-oblasti-3-lutogo/,,Partially damaged,2026-02-03,0.7,['7.2'],UA12
D28173,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,"Education facility (school, etc.)",,2026-02-03,Suspilne,2026-02-03,https://suspilne.media/dnipro/1230015-masovana-ataka-rf-na-region-vidklucenna-svitla-golovni-novini-dnipra-ta-oblasti-3-lutogo/,,Partially damaged,2026-02-03,0.7,['7.2'],UA12
D28174,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Kryvorizkyi,Government facilities,,2026-02-03,Suspilne,2026-02-03,https://suspilne.media/dnipro/1230015-masovana-ataka-rf-na-region-vidklucenna-svitla-golovni-novini-dnipra-ta-oblasti-3-lutogo/,,Partially damaged,2026-02-03,0.7,['7.2'],UA12
D28175,UKR,Ukraine,['UKR.26_1'],Zaporizka,Zaporizkyi,"Education facility (school, etc.)",,2026-02-03,Suspilne,2026-02-03,https://suspilne.media/zaporizhzhia/1230803-a-v-takomu-soku-so-v-mene-nemae-sliv-so-rozpovidaut-ocevidci-pro-obstril-zaporizza-3-lutogo/,,Partially damaged,2026-02-03,0.7,['7.2'],UA23
D28176,UKR,Ukraine,['UKR.26_1'],Zaporizka,Zaporizkyi,"Health facility (hospital, health clinic)",,2026-02-03,Suspilne,2026-02-03,https://suspilne.media/zaporizhzhia/1230803-a-v-takomu-soku-so-v-mene-nemae-sliv-so-rozpovidaut-ocevidci-pro-obstril-zaporizza-3-lutogo/,,Partially damaged,2026-02-03,0.7,['7.2'],UA23
D28177,UKR,Ukraine,['UKR.2_1'],Chernihivska,Koriukivskyi,"Education facility (school, etc.)",,2026-02-03,Suspilne,2026-02-03,https://suspilne.media/chernihiv/1230697-poskodzen-zaznala-budivla-muzicnoi-skoli-rosiani-atakuvali-misto-snovsk-na-cernigivsini/,,Partially damaged,2026-02-03,0.7,['7.2'],UA74
D28178,UKR,Ukraine,['UKR.2_1'],Chernihivska,Novhorod-Siverskyi,Industrial/Business/Enterprise facilities,,2026-02-03,Suspilne,2026-02-03,https://suspilne.media/chernihiv/1230543-poskodzeni-konservnij-ta-kovbasnij-cehi-podrobici-ataki-rf-po-pidpriemstvu-u-seli-cajkine-na-cernigivsini/,,Partially damaged,2026-02-03,0.7,['7.2'],UA74
D28179,UKR,Ukraine,['UKR.21_1'],Sumska,Sumskyi,Heating and water facility,,2026-02-03,Suspilne,2026-02-03,https://suspilne.media/sumy/1229987-u-sumah-rf-vdarila-po-bagatokvartirnih-budinkah/,,Partially damaged,2026-02-03,0.7,['7.2'],UA59
D28180,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Government facilities,,2026-02-04,Hromadske radio,2026-02-04,https://hromadske.radio/news/2026/02/04/dvoie-liudey-zahynuly-na-dnipropetrovshchyni-cherez-rosiysku-ataku-4-liutoho,,Partially damaged,2026-02-04,0.7,['7.2'],UA12
D28181,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Electricity supply system,,2026-02-04,Hromadske radio,2026-02-04,https://hromadske.radio/news/2026/02/04/dvoie-liudey-zahynuly-na-dnipropetrovshchyni-cherez-rosiysku-ataku-4-liutoho,,Partially damaged,2026-02-04,0.7,['7.2'],UA12
D28182,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,Electricity supply system,,2026-02-04,Hromadske radio,2026-02-04,https://hromadske.radio/news/2026/02/04/dvoie-liudey-zahynuly-na-dnipropetrovshchyni-cherez-rosiysku-ataku-4-liutoho,,Partially damaged,2026-02-04,0.7,['7.2'],UA12
D28183,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2026-02-04,Hromadske radio,2026-02-04,https://hromadske.radio/news/2026/02/04/semero-liudey-zahynuly-vid-udaru-rosiian-po-rynku-u-druzhkivtsi-foto,,Partially damaged,2026-02-04,0.7,['7.2'],UA14
D28184,UKR,Ukraine,['UKR.17_1'],Odeska,Odeskyi,"Education facility (school, etc.)",,2026-02-04,Hromadske radio,2026-02-04,https://hromadske.radio/news/2026/02/04/unochi-okupanty-masovano-atakuvaly-udarnymy-dronamy-odeshchynu,,Partially damaged,2026-02-04,0.7,['7.2'],UA51
D28185,UKR,Ukraine,['UKR.17_1'],Odeska,Odeskyi,"Education facility (school, etc.)",,2026-02-04,Hromadske radio,2026-02-04,https://hromadske.radio/news/2026/02/04/unochi-okupanty-masovano-atakuvaly-udarnymy-dronamy-odeshchynu,,Partially damaged,2026-02-04,0.7,['7.2'],UA51
D28186,UKR,Ukraine,['UKR.17_1'],Odeska,Odeskyi,"Education facility (school, etc.)",,2026-02-04,Hromadske radio,2026-02-04,https://hromadske.radio/news/2026/02/04/unochi-okupanty-masovano-atakuvaly-udarnymy-dronamy-odeshchynu,,Partially damaged,2026-02-04,0.7,['7.2'],UA51
D28187,UKR,Ukraine,['UKR.17_1'],Odeska,Odeskyi,Industrial/Business/Enterprise facilities,,2026-02-04,Hromadske radio,2026-02-04,https://hromadske.radio/news/2026/02/04/unochi-okupanty-masovano-atakuvaly-udarnymy-dronamy-odeshchynu,,Partially damaged,2026-02-04,0.7,['7.2'],UA51
D28188,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Kamianskyi,Industrial/Business/Enterprise facilities,,2026-02-04,Suspilne,2026-02-04,https://suspilne.media/dnipro/1230979-zertvi-obstriliv-pogoda-golovni-novini-dnipra-ta-oblasti-4-lutogo/,,Partially damaged,2026-02-04,0.7,['7.2'],UA12
D28189,UKR,Ukraine,['UKR.2_1'],Chernihivska,Novhorod-Siverskyi,Government facilities,,2026-02-04,Suspilne,2026-02-04,https://suspilne.media/chernihiv/1231690-rosijski-vijska-udarnimi-dronami-atakuvali-dva-naseleni-punkti-semenivskoi-gromadi-na-cernigivsini/,,Partially damaged,2026-02-04,0.7,['7.2'],UA74
D28190,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Agricultural facilities,,2026-02-04,Suspilne,2026-02-04,https://suspilne.media/dnipro/1230975-bili-dronami-ta-z-grada-po-dvoh-rajonah-na-dnipropetrovsini-vnaslidok-obstriliv-zaginuli-dvi-ludini-e-poraneni/,,Partially damaged,2026-02-04,0.7,['7.2'],UA12
D28191,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,"Education facility (school, etc.)",,2026-02-04,Suspilne,2026-02-04,https://suspilne.media/dnipro/1230975-bili-dronami-ta-z-grada-po-dvoh-rajonah-na-dnipropetrovsini-vnaslidok-obstriliv-zaginuli-dvi-ludini-e-poraneni/,,Partially damaged,2026-02-04,0.7,['7.2'],UA12
D28192,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Gas supply system,,2026-02-04,Suspilne,2026-02-04,https://suspilne.media/dnipro/1230975-bili-dronami-ta-z-grada-po-dvoh-rajonah-na-dnipropetrovsini-vnaslidok-obstriliv-zaginuli-dvi-ludini-e-poraneni/,,Partially damaged,2026-02-04,0.7,['7.2'],UA12
D28193,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2026-02-04,Suspilne,2026-02-04,https://suspilne.media/donbas/1230917-golovni-novini-doneckoi-ta-luganskoi-oblastej-4-lutogo/,,Partially damaged,2026-02-04,0.7,['7.2'],UA14
D28194,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Government facilities,,2026-02-04,Suspilne,2026-02-04,https://suspilne.media/donbas/1230917-golovni-novini-doneckoi-ta-luganskoi-oblastej-4-lutogo/,,Partially damaged,2026-02-04,0.7,['7.2'],UA14
D28195,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,"Education facility (school, etc.)",,2026-02-05,Hromadske radio,2026-02-05,https://hromadske.radio/news/2026/02/05/ataka-na-kyiv-vidomo-pro-shchonaymenshe-odnu-postrazhdalu,,Partially damaged,2026-02-05,0.7,['7.2'],UA80
D28196,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Industrial/Business/Enterprise facilities,,2026-02-05,Hromadske radio,2026-02-05,https://hromadske.radio/news/2026/02/05/na-dnipropetrovshchyni-ruynuvannia-v-chotyrokh-rayonakh-pislia-rosiyskoi-ataky,,Partially damaged,2026-02-05,0.7,['7.2'],UA12
D28197,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Government facilities,,2026-02-05,Hromadske radio,2026-02-05,https://hromadske.radio/news/2026/02/05/na-dnipropetrovshchyni-ruynuvannia-v-chotyrokh-rayonakh-pislia-rosiyskoi-ataky,,Partially damaged,2026-02-05,0.7,['7.2'],UA12
D28198,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,"Cultural facilities (museum, theater etc.)",,2026-02-05,UNN,2026-02-05,https://unn.ua/en/news/national-library-of-ukraine-for-children-damaged-by-enemy-drone-attack,,Partially damaged,2026-02-05,0.7,['7.2'],UA80
D28199,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Pavlohradskyi,"Education facility (school, etc.)",,2026-02-05,Ukrainska pravda,2026-02-05,https://www.pravda.com.ua/eng/news/2026/02/05/8019511/,,Partially damaged,2026-02-05,0.7,['7.2'],UA12
D28200,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,Electricity supply system,,2026-02-05,Suspilne,2026-02-05,https://suspilne.media/dnipro/1231924-udari-rf-vimknenna-elektroenergii-golovni-novini-dnipra-ta-oblasti-5-lutogo/,,Partially damaged,2026-02-05,0.7,['7.2'],UA12
D28201,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,Gas supply system,,2026-02-05,Suspilne,2026-02-05,https://suspilne.media/dnipro/1231924-udari-rf-vimknenna-elektroenergii-golovni-novini-dnipra-ta-oblasti-5-lutogo/,,Partially damaged,2026-02-05,0.7,['7.2'],UA12
D28202,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,Industrial/Business/Enterprise facilities,,2026-02-05,Suspilne,2026-02-05,https://suspilne.media/dnipro/1231924-udari-rf-vimknenna-elektroenergii-golovni-novini-dnipra-ta-oblasti-5-lutogo/,,Partially damaged,2026-02-05,0.7,['7.2'],UA12
D28203,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Kryvorizkyi,Electricity supply system,,2026-02-05,Suspilne,2026-02-05,https://suspilne.media/dnipro/1231924-udari-rf-vimknenna-elektroenergii-golovni-novini-dnipra-ta-oblasti-5-lutogo/,,Partially damaged,2026-02-05,0.7,['7.2'],UA12
D28204,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Government facilities,,2026-02-05,Suspilne,2026-02-05,https://suspilne.media/donbas/1232602-rosijski-vijska-obstrilali-pozeznu-castinu-u-slovansku-5-lutogo-so-vidomo/,,Partially damaged,2026-02-05,0.7,['7.2'],UA14
D28205,UKR,Ukraine,['UKR.16_1'],Mykolaivska,Mykolaivskyi,Government facilities,,2026-02-05,Suspilne,2026-02-05,https://suspilne.media/mykolaiv/1232380-rosijski-droni-atakuvali-pozeznu-castinu-v-mikolaivskomu-rajoni/,,Partially damaged,2026-02-05,0.7,['7.2'],UA48
D28206,UKR,Ukraine,['UKR.26_1'],Zaporizka,Zaporizkyi,Other,an animal shelter,2026-02-06,Hromadske radio,2026-02-06,https://hromadske.radio/news/2026/02/06/rosiiany-vdaryly-po-prytulku-dlia-sobak-u-zaporizhzhi-foto-video,,Partially damaged,2026-02-06,0.7,['7.2'],UA23
D28207,UKR,Ukraine,['UKR.18_1'],Poltavska,Myrhorodskyi,Industrial/Business/Enterprise facilities,,2026-02-06,UNN,2026-02-06,https://unn.ua/en/news/russian-troops-attacked-an-industrial-facility-in-poltava-region-fires-broke-out-state-emergency-service,,Partially damaged,2026-02-06,0.7,['7.2'],UA53
D28208,UKR,Ukraine,['UKR.13_1'],Kirovohradska,Kropyvnytskyi,Warehouse,,2026-02-06,UNN,2026-02-06,https://unn.ua/en/news/massive-russian-attack-on-kirovohrad-region-warehouses-damaged-power-outages-reported,,Partially damaged,2026-02-06,0.7,['7.2'],UA35
D28209,UKR,Ukraine,['UKR.13_1'],Kirovohradska,Oleksandriiskyi,Electricity supply system,,2026-02-06,UNN,2026-02-06,https://unn.ua/en/news/massive-russian-attack-on-kirovohrad-region-warehouses-damaged-power-outages-reported,,Partially damaged,2026-02-06,0.7,['7.2'],UA35
D28210,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,Gas supply system,,2026-02-06,Ukrainska pravda,2026-02-06,https://www.pravda.com.ua/eng/news/2026/02/06/8019669/,,Partially damaged,2026-02-06,0.7,['7.2'],UA12
D28211,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Government facilities,,2026-02-06,Suspilne,2026-02-06,https://suspilne.media/dnipro/1232922-zagiblij-ta-poraneni-cerez-obstrili-pogoda-golovni-novini-dnipra-ta-oblasti-6-lutogo/,,Partially damaged,2026-02-06,0.7,['7.2'],UA12
D28212,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,Agricultural facilities,,2026-02-06,Suspilne,2026-02-06,https://suspilne.media/dnipro/1232922-zagiblij-ta-poraneni-cerez-obstrili-pogoda-golovni-novini-dnipra-ta-oblasti-6-lutogo/,,Partially damaged,2026-02-06,0.7,['7.2'],UA12
D28213,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,Gas supply system,,2026-02-06,Suspilne,2026-02-06,https://suspilne.media/dnipro/1232922-zagiblij-ta-poraneni-cerez-obstrili-pogoda-golovni-novini-dnipra-ta-oblasti-6-lutogo/,,Partially damaged,2026-02-06,0.7,['7.2'],UA12
D28214,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,Electricity supply system,,2026-02-06,Suspilne,2026-02-06,https://suspilne.media/dnipro/1232922-zagiblij-ta-poraneni-cerez-obstrili-pogoda-golovni-novini-dnipra-ta-oblasti-6-lutogo/,,Partially damaged,2026-02-06,0.7,['7.2'],UA12
D28215,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,Industrial/Business/Enterprise facilities,,2026-02-06,Suspilne,2026-02-06,https://suspilne.media/dnipro/1232922-zagiblij-ta-poraneni-cerez-obstrili-pogoda-golovni-novini-dnipra-ta-oblasti-6-lutogo/,,Partially damaged,2026-02-06,0.7,['7.2'],UA12
D28216,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Industrial/Business/Enterprise facilities,,2026-02-06,Suspilne,2026-02-06,https://suspilne.media/dnipro/1232922-zagiblij-ta-poraneni-cerez-obstrili-pogoda-golovni-novini-dnipra-ta-oblasti-6-lutogo/,,Partially damaged,2026-02-06,0.7,['7.2'],UA12
D28217,UKR,Ukraine,['UKR.9_1'],Khersonska,Khersonskyi,Power plant,,2026-02-06,Suspilne,2026-02-06,https://suspilne.media/kherson/1233672-rosijski-vijska-vcetverte-vid-pocatku-lutogo-obstrilali-hersonsku-tec/,,Partially damaged,2026-02-06,0.7,['7.2'],UA65
D28218,UKR,Ukraine,['UKR.9_1'],Khersonska,Khersonskyi,"Health facility (hospital, health clinic)",,2026-02-06,Suspilne,2026-02-06,https://suspilne.media/kherson/1233278-obstrilali-zitlovi-kvartali-ta-likarnu-u-hersoni-so-vidomo-pro-naslidki-cergovoi-rosijskoi-ataki/,,Partially damaged,2026-02-06,0.7,['7.2'],UA65
D28219,UKR,Ukraine,['UKR.12_1'],Kyivska,Boryspilskyi,Warehouse,,2026-02-07,Hromadske radio,2026-02-07,https://hromadske.radio/news/2026/02/07/na-kyivshchyni-vnaslidok-nichnoho-obstrilu-vynykla-pozhezha,,Partially damaged,2026-02-07,0.7,['7.2'],UA32
D28220,UKR,Ukraine,['UKR.14_1'],Lvivska,Stryiskyi,Electricity supply system,,2026-02-07,Hromadske radio,2026-02-07,https://hromadske.radio/news/2026/02/07/rosiyski-viyska-atakuvaly-teploelektrostantsii-dtek-u-riznykh-rehionakh,https://zn.ua/ukr/war/u-lvovi-prolunali-vibukhi-rosija-vipustila-po-mistu-kindzhali.html,Partially damaged,2026-02-07,0.7,['7.2'],UA46
D28221,UKR,Ukraine,['UKR.25_1'],Volynska,Volodymyrskyi,Electricity supply system,,2026-02-07,Hromadske radio,2026-02-07,https://hromadske.radio/news/2026/02/07/rosiyski-viyska-atakuvaly-teploelektrostantsii-dtek-u-riznykh-rehionakh,https://volynua.com/posts/pid-novovolinskom-vorog-atakuvav-pidstantsiu,Partially damaged,2026-02-07,0.7,['7.2'],UA07
D28222,UKR,Ukraine,['UKR.7_1'],Ivano-Frankivska,Ivano-Frankivskyi,Power plant,,2026-02-07,Hromadske radio,2026-02-07,https://hromadske.radio/news/2026/02/07/rosiyski-viyska-atakuvaly-teploelektrostantsii-dtek-u-riznykh-rehionakh,,Partially damaged,2026-02-07,0.7,['7.2'],UA26
D28223,UKR,Ukraine,['UKR.14_1'],Lvivska,Sheptytskyi,Power plant,,2026-02-07,Hromadske radio,2026-02-07,https://hromadske.radio/news/2026/02/07/rosiyski-viyska-atakuvaly-teploelektrostantsii-dtek-u-riznykh-rehionakh,,Partially damaged,2026-02-07,0.7,['7.2'],UA46
D28224,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Dniprovskyi,Government facilities,,2026-02-07,UNN,2026-02-07,https://unn.ua/en/news/russian-attack-on-dnipro-municipal-enterprise-and-vehicles-damaged,,Partially damaged,2026-02-07,0.7,['7.2'],UA12
D28225,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Government facilities,,2026-02-07,UNN,2026-02-07,https://unn.ua/en/news/russian-attack-on-dnipro-municipal-enterprise-and-vehicles-damaged,,Partially damaged,2026-02-07,0.7,['7.2'],UA12
D28226,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Gas supply system,,2026-02-07,UNN,2026-02-07,https://unn.ua/en/news/russian-attack-on-dnipro-municipal-enterprise-and-vehicles-damaged,,Partially damaged,2026-02-07,0.7,['7.2'],UA12
D28227,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,"Health facility (hospital, health clinic)",,2026-02-07,UNN,2026-02-07,https://unn.ua/en/news/shelling-of-dnipropetrovsk-region-on-february-7-children-among-the-wounded-and-large-scale-destruction-of-civilian-infrastructure,,Partially damaged,2026-02-07,0.7,['7.2'],UA12
D28228,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,Industrial/Business/Enterprise facilities,,2026-02-07,UNN,2026-02-07,https://unn.ua/en/news/shelling-of-dnipropetrovsk-region-on-february-7-children-among-the-wounded-and-large-scale-destruction-of-civilian-infrastructure,,Partially damaged,2026-02-07,0.7,['7.2'],UA12
D28229,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,Industrial/Business/Enterprise facilities,,2026-02-07,UNN,2026-02-07,https://unn.ua/en/news/shelling-of-dnipropetrovsk-region-on-february-7-children-among-the-wounded-and-large-scale-destruction-of-civilian-infrastructure,,Partially damaged,2026-02-07,0.7,['7.2'],UA12
D28230,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,"Education facility (school, etc.)",,2026-02-07,UNN,2026-02-07,https://unn.ua/en/news/shelling-of-dnipropetrovsk-region-on-february-7-children-among-the-wounded-and-large-scale-destruction-of-civilian-infrastructure,,Partially damaged,2026-02-07,0.7,['7.2'],UA12
